OBJECTID,PLACE_NAME_ID,GEO_NAME_ID,NAME_EN,NAME_STATUS,COORDINATES,DISTRICT
1419,16230000,1623,Sam Pui Chau,Official,"22.432633032,114.271924132",Tai Po District
1420,16250000,1625,Sam Shing Hui,Official,"22.38272808,113.979191244",Tuen Mun District
1421,16260000,1626,Sam Sing Wan,Official,"22.356815541,114.267377533",Sai Kung District
1422,16270000,1627,Sam Tam Lo,Official,"22.506591897,114.234352465",North District
1423,16280000,1628,Sam To,Official,"22.526539892,114.234623168",North District
1424,16290000,1629,Sam Tung Uk Resite Village,Official,"22.380286175,114.129265339",Tsuen Wan District
1425,16300000,1630,San Chau,Official,"22.268396981,113.876245025",Islands District
1426,16310000,1631,San Hei Tsuen,Official,"22.439200715,114.007622655",Yuen Long District
1427,16320000,1632,San Hing Tsuen,Official,"22.418750376,113.97900433",Tuen Mun District
1428,16330000,1633,San Hing Tsuen,Official,"22.418750376,113.97900433",Tuen Mun District
1429,16340000,1634,San Hui Village,Official,"22.401222733,113.979388473",Tuen Mun District
1430,16350000,1635,San Kau Po Kok,Official,"22.548869636,114.260424755",North District
1431,16360000,1636,San Keng,Official,"22.267865709,113.930831469",Islands District
1432,16370000,1637,San Kwai Tin,Official,"22.554850644,114.192148248",North District
1433,16380000,1638,San Lee Uk Tsuen,Official,"22.436745432,113.992053968",Yuen Long District
1434,16390000,1639,San Lung Tsuen,Official,"22.498414524,114.073412252",Yuen Long District
1435,16400000,1640,San Lung Wai,Official,"22.446575285,114.097009089",Yuen Long District
1436,16410000,1641,San Pai,Official,"22.160822338,114.269025755",Islands District
1437,16420000,1642,San Po Kong,Official,"22.33559956,114.198191134",Wong Tai Sin District
1438,16430000,1643,San Po Tsui,Official,"22.344973911,114.051013924",Tsuen Wan District
1439,16440000,1644,San Sang San Tsuen,Official,"22.439194941,113.986231893",Yuen Long District
1440,16450000,1645,San Sang Tsuen,Official,"22.440311186,113.990951528",Yuen Long District
1441,16460000,1646,San Shek Wan,Official,"22.239115607,113.96530831",Islands District
1442,16470000,1647,San Shek Wan,Official,"22.239115607,113.96530831",Islands District
1443,16480000,1648,San Sin Tseng Shan,Official,"22.351711165,114.309721369",Sai Kung District
1444,16490000,1649,San Sin Tso,Official,"22.526640012,114.320123611",North District
1445,16500000,1650,San Tau,Official,"22.287691363,113.921423008",Islands District
1446,16510000,1651,San Tau Kok,Official,"22.469673772,114.208248672",Tai Po District
1447,16520000,1652,San Tau Yiu,Official,"22.493603866,114.240547225",Tai Po District
1448,16530000,1653,San Tin,Official,"22.500716119,114.071632044",Yuen Long District
1449,16540000,1654,San Tin Hang,Official,"22.392931207,114.291727086",Sai Kung District
1450,16550000,1655,San Tin Village,Official,"22.371614708,114.183049672",Sha Tin District
1451,16560000,1656,San Tong,Official,"22.448233357,114.135828904",Tai Po District
1452,16570000,1657,San Tong Po,Official,"22.5094374,114.166951128",North District
1453,16580000,1658,San Tsuen,Official,"22.250002078,113.866825744",Islands District
1454,16590000,1659,San Tsuen,Official,"22.250002078,113.866825744",Islands District
1455,16600000,1660,San Tsuen,Official,"22.250002078,113.866825744",Islands District
1456,16610000,1661,San Uk,Official,"22.390618814,114.263709259",Sai Kung District
1457,16620000,1662,San Uk Ha,Official,"22.506308647,114.242973064",North District
1458,16630000,1663,San Uk Ka,Official,"22.434222699,114.162964039",Tai Po District
1459,16640000,1664,San Uk Ling,Official,"22.534870198,114.132702379",North District
1460,16650000,1665,San Uk Resite Village,Official,"22.353373139,114.100382532",Kwai Tsing District
1461,16660000,1666,San Uk Tsai,Official,"22.455034205,114.139635334",Tai Po District
1462,16670000,1667,San Uk Tsai,Official,"22.455034205,114.139635334",Tai Po District
1463,16680000,1668,San Uk Tsuen,Official,"22.444962304,113.991343631",Yuen Long District
1464,16690000,1669,San Uk Tsuen,Official,"22.444962304,113.991343631",Yuen Long District
1465,16700000,1670,San Uk Tsuen,Official,"22.444962304,113.991343631",Yuen Long District
1466,16710000,1671,San Wai,Official,"22.45310573,113.989603491",Yuen Long District
1467,16720000,1672,San Wai,Official,"22.45310573,113.989603491",Yuen Long District
1468,16740000,1674,San Wai Tsai,Official,"22.456771761,114.163185253",Tai Po District
1469,16750000,1675,San Wai Tsai,Official,"22.456771761,114.163185253",Tai Po District
1470,16760000,1676,San Wai Tsuen,Official,"22.472676033,114.057641897",Yuen Long District
1471,16770000,1677,Sandy Bay,Official,"22.27076974,114.121297797",Southern District
1472,16780000,1678,Sandy Ridge,Official,"22.527577843,114.117579682",North District
1473,16800000,1680,Sau Mau Ping,Official,"22.319255284,114.231907142",Kwun Tong District
1474,16860000,1686,Self Help CARE Village,Official,"22.199776642,114.019945876",Islands District
1475,16880000,1688,Sha Chau,Official,"22.345072291,113.889623061",Tuen Mun District
1476,16890000,1689,Sha Chau Lei,Official,"22.445283235,113.995627373",Yuen Long District
1477,16900000,1690,Sha Ha,Official,"22.388788091,114.275166828",Sai Kung District
1478,16910000,1691,Sha Kiu Tau,Official,"22.347535052,114.351927321",Sai Kung District
1479,16920000,1692,Sha Kiu Tsuen,Official,"22.488091582,113.999458754",Yuen Long District
1480,16940000,1694,Sha Kok Mei,Official,"22.38775333,114.268795885",Sai Kung District
1481,16950000,1695,Sha Kong Tsuen,Official,"22.46029091,113.979489502",Yuen Long District
1482,16960000,1696,Sha Kong Wai,Official,"22.464052181,113.990987888",Yuen Long District
1483,16970000,1697,Sha Kong Wai Tsai,Official,"22.463021786,113.990182842",Yuen Long District
1484,16980000,1698,Sha Lan,Official,"22.459532829,114.207031924",Tai Po District
1485,16990000,1699,Sha Ling,Official,"22.525340497,114.123840503",North District
1486,17000000,1700,Sha Lo Tung,Official,"22.476413377,114.183773385",Tai Po District
1487,17010000,1701,Sha Lo Wan,Official,"22.29077449,113.901592307",Islands District
1488,17020000,1702,Sha Lo Wan,Official,"22.29077449,113.901592307",Islands District
1489,17030000,1703,Sha Lo Wan Chung Hau,Official,"22.289329112,113.901304023",Islands District
1490,17040000,1704,Sha Lo Wan San Tsuen,Official,"22.28628655,113.901736944",Islands District
1491,17050000,1705,Sha Lo Wan Tsuen,Official,"22.284725025,113.90218636",Islands District
1492,17060000,1706,Sha Ngam Tau,Official,"22.526080446,114.309207109",North District
1493,17070000,1707,Sha Pa,Official,"22.449108491,114.132719857",Tai Po District
1494,17080000,1708,Sha Po Kong,Official,"22.388165095,113.921608954",Tuen Mun District
1495,17090000,1709,Sha Po New Village,Official,"22.224926999,114.112964638",Islands District
1496,17100000,1710,Sha Po Old Village,Official,"22.224132007,114.112227844",Islands District
1497,17110000,1711,Sha Po Tsuen,Official,"22.453602117,114.055404268",Yuen Long District
1498,17120000,1712,Sha Shek Tan,Official,"22.215328143,114.206572031",Southern District
1499,17130000,1713,Sha Tau,Official,"22.423043738,114.355839105",Tai Po District
1500,17140000,1714,Sha Tau,Official,"22.423043738,114.355839105",Tai Po District
1501,17150000,1715,Sha Tau Kok,Official,"22.546093959,114.224355423",North District
1502,17170000,1717,Sha Tin,Official,"22.389178569,114.191139552",Sha Tin District
1503,17180000,1718,Sha Tin Heights,Official,"22.368363646,114.169058341",Sha Tin District
1504,17200000,1720,Sha Tin Hoi,Official,"22.417430152,114.218950091",Sha Tin District
1505,17220000,1722,Sha Tin Pass,Official,"22.355421466,114.199543631",Sha Tin District
1506,17230000,1723,Sha Tin Tau,Official,"22.373429529,114.188700804",Sha Tin District
1507,17240000,1724,Sha Tin Tau New Village,Official,"22.367090041,114.189370207",Sha Tin District
1508,17250000,1725,Sha Tin Wai,Official,"22.377736223,114.197391628",Sha Tin District
1509,17260000,1726,Sha Tong Hau Mei,Official,"22.312798644,114.348060012",Sai Kung District
1510,17270000,1727,Sha Tsui,Official,"22.232313804,113.95718999",Islands District
1511,17280000,1728,Sha Tsui,Official,"22.232313804,113.95718999",Islands District
1512,17290000,1729,Sham Chung,Official,"22.539484911,114.293063138",North District
1513,17300000,1730,Sham Chung,Official,"22.539484911,114.293063138",North District
1514,17310000,1731,Sham Chung Kok,Official,"22.443032232,114.278303956",Tai Po District
1515,17320000,1732,Sham Chung Tsuen,Official,"22.433224006,114.027387848",Yuen Long District
1516,17330000,1733,Sham Chung Wan,Official,"22.442506665,114.281130493",Tai Po District
1517,17340000,1734,Sham Hang Lek,Official,"22.214605791,113.854751179",Islands District
1518,17350000,1735,Sham Shek Tsuen,Official,"22.274380636,113.889214544",Islands District
1519,17360000,1736,Sham Shui Kok,Official,"22.229779906,114.171752842",Southern District
1520,17370000,1737,Sham Shui Kok,Official,"22.229779906,114.171752842",Southern District
1521,17380000,1738,Sham Shui Pai,Official,"22.205426247,114.046570555",Islands District
1522,17390000,1739,Sham Shui Po,Official,"22.329179495,114.161440798",Sham Shui Po District
1523,17400000,1740,Sham Tseng,Official,"22.367580844,114.059556903",Tsuen Wan District
1524,17410000,1741,Sham Tseng Commercial New Village,Official,"22.370402059,114.058263848",Tsuen Wan District
1525,17420000,1742,Sham Tseng East Village,Official,"22.368001262,114.066692901",Tsuen Wan District
1526,17430000,1743,Sham Tseng Kau Tsuen,Official,"22.368474124,114.058536673",Tsuen Wan District
1527,17440000,1744,Sham Tseng San Tsuen,Official,"22.370082249,114.059486842",Tsuen Wan District
1528,17460000,1746,Sham Tseng Village,Official,"22.367184358,114.058796942",Tsuen Wan District
1529,17470000,1747,Sham Tseng West Village,Official,"22.366911203,114.057664161",Tsuen Wan District
1530,17480000,1748,Sham Tuk,Official,"22.368593251,114.33535066",Sai Kung District
1531,17490000,1749,Sham Wan,Official,"22.438513293,114.392452308",Sai Kung District
1532,17500000,1750,Sham Wan,Official,"22.438513293,114.392452308",Sai Kung District
1533,17510000,1751,Sham Wan,Official,"22.438513293,114.392452308",Sai Kung District
1534,17520000,1752,Sham Wat,Official,"22.268942466,113.888216611",Islands District
1535,17530000,1753,Sham Wat Wan,Official,"22.271241497,113.886106442",Islands District
1536,17540000,1754,Shan Ha Tsuen,Official,"22.431895099,114.016480733",Yuen Long District
1537,17540070,1754,,Alias,"22.431895099,114.016480733",Yuen Long District
1538,17560000,1756,Shan Leng Kok,Official,"22.261563824,114.352014226",Sai Kung District
1539,17570000,1757,Shan Liu,Official,"22.395534328,114.274423806",Sai Kung District
1540,17580000,1758,Shan Liu,Official,"22.395534328,114.274423806",Sai Kung District
1541,17590000,1759,Shan Liu,Official,"22.395534328,114.274423806",Sai Kung District
1542,17600000,1760,Shan Mei,Official,"22.406409374,114.180225026",Sha Tin District
1543,17610000,1761,Shan Mei Au,Official,"22.519345662,114.267385852",North District
1544,17620000,1762,Shan O,Official,"22.533716531,114.260794747",North District
1545,17630000,1763,Shan Pin Tsuen,Official,"22.449508629,114.040699351",Yuen Long District
1546,17640000,1764,Shan Pui,Official,"22.452874198,114.037441469",Yuen Long District
1547,17650000,1765,Shan Pui Chung Hau Tsuen,Official,"22.453635766,114.030640023",Yuen Long District
1548,17660000,1766,Shan Pui Hung Tin Tsuen,Official,"22.450748947,114.033897595",Yuen Long District
1549,17670000,1767,Shan Pui River,Official,"22.462702156,114.030475059",Yuen Long District
1550,17680000,1768,Shan Ting Tsuen,Official,"22.286912329,114.038615783",Islands District
1551,17690000,1769,Shan Tong,Official,"22.523186946,114.177162782",North District
1552,17700000,1770,Shan Tong New Village,Official,"22.440336779,114.170132629",Tai Po District
1553,17710000,1771,Shan Tsui,Official,"22.549147,114.221614876",North District
1554,17730000,1773,Shap Long Chung Hau,Official,"22.239838488,113.995572591",Islands District
1555,17750000,1775,Shap Long Kau Tsuen,Official,"22.239010286,113.989908631",Islands District
1556,17760000,1776,Shap Long San Tsuen,Official,"22.242382295,113.993047158",Islands District
1557,17770000,1777,Shap Pat Heung,Official,"22.432758103,114.031419578",Yuen Long District
1558,17780000,1778,Shap Sze Heung,Official,"22.421089111,114.261027983",Tai Po District
1559,17790000,1779,Shap Yi Wat,Official,"22.359232822,114.195961729",Sha Tin District
1560,17800000,1780,Sharp Island,Official,"22.364925748,114.29427701",Sai Kung District
1561,17800071,1780,Kiu Tsui Chau,Alias,"22.364925748,114.29427701",Sai Kung District
1562,17810000,1781,Sharp Peak,Official,"22.430560251,114.376247392",Sai Kung District
1563,17810072,1781,Nam She Tsim,Alias,"22.430560251,114.376247392",Sai Kung District
1564,17830000,1783,Shau Kei Pai,Official,"22.523185567,114.292466293",North District
1565,17840000,1784,Shau Kei Wan,Official,"22.279124455,114.228184796",Eastern District
1566,17850000,1785,She Shan River,Official,"22.448135371,114.14153158",Tai Po District
1567,17860000,1786,She Shan Tsuen,Official,"22.450664488,114.144348313",Tai Po District
1568,17870000,1787,She Shek Au,Official,"22.445176425,114.298667494",Tai Po District
1569,17880000,1788,She Tau,Official,"22.398088954,114.302093395",Sai Kung District
1570,17890000,1789,She Tei Hang,Official,"22.401147418,114.316615003",Sai Kung District
1571,17900000,1790,She Wan Kok,Official,"22.347299757,114.34385008",Sai Kung District
1572,17910000,1791,She Wan Shan,Official,"22.351843467,114.342535181",Sai Kung District
1573,17920000,1792,Shek Au Shan,Official,"22.492162557,114.178128027",Tai Po District
1574,17930000,1793,Shek Chau,Official,"22.173467209,113.907241211",Islands District
1575,17940000,1794,Shek Chau,Official,"22.173467209,113.907241211",Islands District
1576,17950000,1795,Shek Chung Au,Official,"22.537545852,114.209848548",North District
1577,17960000,1796,Shek Chung Kok,Official,"22.241819632,114.29563892",Sai Kung District
1578,17970000,1797,Shek Hang,Official,"22.407918807,114.295896179",Sai Kung District
1579,17980000,1798,Shek Kip Mei,Official,"22.333993303,114.168341931",Sham Shui Po District
1580,18000000,1800,Shek Kiu Tau,Official,"22.532128765,114.203810664",North District
1581,18010000,1801,Shek Kok Tsui,Official,"22.378523933,113.957537367",Tuen Mun District
1582,18020000,1802,Shek Kok Tsui,Official,"22.378523933,113.957537367",Tuen Mun District
1583,18030000,1803,Shek Kong,Official,"22.427304872,114.098195439",Yuen Long District
1584,18040000,1804,Shek Kong San Tsuen,Official,"22.440730859,114.077612819",Yuen Long District
1585,18050000,1805,Shek Kwu Chau,Official,"22.195760687,113.988424034",Islands District
1586,18060000,1806,Shek Kwu Lung,Official,"22.384360613,114.218328371",Sha Tin District
1587,18070000,1807,Shek Kwu Lung,Official,"22.384360613,114.218328371",Sha Tin District
1588,18080000,1808,Shek Kwu Wan,Official,"22.3634793,114.296411778",Sai Kung District
1589,18090000,1809,Shek Lam Chau,Official,"22.212598846,113.902899165",Islands District
1590,18100000,1810,Shek Lau Po,Official,"22.27388861,113.930500747",Islands District
1591,18110000,1811,Shek Lau Tung,Official,"22.408621775,114.170969397",Sha Tin District
1592,18140000,1814,Shek Lei Tau,Official,"22.350849768,114.141614387",Kwai Tsing District
1593,18150000,1815,Shek Li,Official,"22.232357414,114.108431391",Islands District
1594,18160000,1816,Shek Li Ka Nam,Official,"22.231220655,114.11111881",Islands District
1595,18170000,1817,Shek Lung Kung,Official,"22.381424391,114.087462283",Tsuen Wan District
1596,18180000,1818,Shek Lung Tsai,Official,"22.39443119,114.24118173",Sha Tin District
1597,18190000,1819,Shek Lung Tsai New Village,Official,"22.388128068,114.260532306",Sai Kung District
1598,18200000,1820,Shek Ma,Official,"22.524558874,114.110339396",North District
1599,18210000,1821,Shek Mei Tau,Official,"22.279571701,114.302365997",Sai Kung District
1600,18220000,1822,Shek Mun,Official,"22.390855205,114.211299592",Sha Tin District
1601,18230000,1823,Shek Mun Kap,Official,"22.270493383,113.930681337",Islands District
1602,18240000,1824,Shek Mun Shan,Official,"22.216149668,113.909400147",Islands District
1603,18250000,1825,Shek Nga Pui,Official,"22.370830696,114.226121111",Sha Tin District
1604,18260000,1826,Shek Nga Shan,Official,"22.381700326,114.23549536",Sha Tin District
1605,18270000,1827,Shek Nga Tau,Official,"22.533679322,114.243860967",North District
1606,18280000,1828,Shek Nga Tau,Official,"22.533679322,114.243860967",North District
1607,18290000,1829,Shek Nga Tau,Official,"22.533679322,114.243860967",North District
1608,18300000,1830,Shek Ngau Chau,Official,"22.465914349,114.427958395",Tai Po District
1609,18310000,1831,Shek O,Official,"22.536735188,114.156255985",North District
1610,18320000,1832,Shek O,Official,"22.536735188,114.156255985",North District
1611,18340000,1834,Shek O Headland,Official,"22.229138241,114.254666257",Southern District
1612,18350000,1835,Shek O Peak,Official,"22.236422008,114.243320999",Southern District
1613,18360000,1836,Shek O Village,Official,"22.228905922,114.249302182",Southern District
1614,18370000,1837,Shek Pai Wan,Official,"22.246033532,114.153417545",Southern District
1615,18380000,1838,Shek Pai Wan,Official,"22.246033532,114.153417545",Southern District
1616,18400000,1840,Shek Pan Tam,Official,"22.515141133,114.211689946",North District
1617,18410000,1841,Shek Pik,Official,"22.226379303,113.892212687",Islands District
1618,18420000,1842,Shek Pik Au,Official,"22.266734663,113.929368403",Islands District
1619,18440000,1844,Shek Po Tsuen,Official,"22.441825632,113.996564449",Yuen Long District
1620,18450000,1845,Shek Pok Wai,Official,"22.349920322,114.239588566",Sai Kung District
1621,18460000,1846,Shek Shan,Official,"22.499518936,114.040621306",Yuen Long District
1622,18470000,1847,Shek Shui Kan,Official,"22.493900973,114.262034057",North District
1623,18480000,1848,Shek Sze Shan,Official,"22.265293769,113.944302578",Islands District
1624,18490000,1849,Shek Tong Tsuen,Official,"22.437004815,114.04472348",Yuen Long District
1625,18500000,1850,Shek Tong Tsui,Official,"22.285367036,114.133770882",Central and Western District
1626,18510000,1851,Shek Tsai Ha,Official,"22.538470331,114.176261982",North District
1627,18520000,1852,Shek Tsai Leng,Official,"22.506160546,114.102427256",North District
1628,18530000,1853,Shek Tsai Po,Official,"22.254071265,113.855669933",Islands District
1629,18540000,1854,Shek Tsai Wan,Official,"22.350160399,114.345814519",Sai Kung District
1630,18550000,1855,Shek Tsai Wan,Official,"22.350160399,114.345814519",Sai Kung District
1631,18560000,1856,Shek Tsai Wan,Official,"22.350160399,114.345814519",Sai Kung District
1632,18570000,1857,Shek Uk Shan,Official,"22.436013494,114.306450156",Tai Po District
1633,18590000,1859,Shek Wan,Official,"22.352283168,114.088024541",Kwai Tsing District
1634,18600000,1860,Shek Wu Hui,Official,"22.504093432,114.128299816",North District
1635,18610000,1861,Shek Wu San Tsuen,Official,"22.50448377,114.135588804",North District
1636,18620000,1862,Shek Wu Tong,Official,"22.427115444,114.071971109",Yuen Long District
1637,18630000,1863,Shek Wu Wai,Official,"22.491956883,114.071998232",Yuen Long District
1638,18640000,1864,Shek Wu Wai San Tsuen,Official,"22.486872786,114.072021496",Yuen Long District
1639,18660000,1866,Shelter Island,Official,"22.327176217,114.296769075",Sai Kung District
1640,18660073,1866,Ngau Mei Chau,Alias,"22.327176217,114.296769075",Sai Kung District
1641,18670000,1867,Sheung Che,Official,"22.450829684,114.096669618",Yuen Long District
1642,18680000,1868,Sheung Cheung Wai,Official,"22.446694806,114.006515796",Yuen Long District
1643,18690000,1869,Sheung Chuk Yuen,Official,"22.475368086,114.058990227",Yuen Long District
1644,18700000,1870,Sheung Fa Shan,Official,"22.389590429,114.092021154",Tsuen Wan District
1645,18710000,1871,Sheung Keng Hau,Official,"22.363496346,114.173990794",Sha Tin District
1646,18720000,1872,Sheung Ko Tan,Official,"22.351751897,114.102840805",Kwai Tsing District
1647,18730000,1873,Sheung Kok,Official,"22.18651974,113.909184752",Islands District
1648,18740000,1874,Sheung Kok Tsui,Official,"22.544382667,114.258263853",North District
1649,18750000,1875,Sheung Kwai Chung,Official,"22.375225723,114.134994307",Tsuen Wan District
1650,18760000,1876,Sheung Ling Pei,Official,"22.27855944,113.937896021",Islands District
1651,18770000,1877,Sheung Ma Shek,Official,"22.440593879,114.136967732",Tai Po District
1652,18780000,1878,Sheung Miu Tin,Official,"22.502119796,114.259794079",North District
1653,18790000,1879,Sheung Pai,Official,"22.548353662,114.262786865",North District
1654,18800000,1880,Sheung Pak Nai,Official,"22.448684067,113.956413625",Yuen Long District
1655,18810000,1881,Sheung Pak Tsuen,Official,"22.510739073,114.125964871",North District
1656,18820000,1882,Sheung Shan Kai Wat,Official,"22.523360379,114.150455036",North District
1657,18830000,1883,Sheung Shui,Official,"22.504391043,114.127016827",North District
1658,18840000,1884,Sheung Shui Wa Shan,Official,"22.51578016,114.133252743",North District
1659,18850000,1885,Sheung Sze Mun,Official,"22.198877666,114.251856639",Southern District
1660,18860000,1886,Sheung Sze Wan,Official,"22.305669128,114.291568228",Sai Kung District
1661,18870000,1887,Sheung Tam Shui Hang,Official,"22.548868087,114.217755176",North District
1662,18880000,1888,Sheung Tin Liu Ha,Official,"22.444875077,114.140182066",Tai Po District
1663,18890000,1889,Sheung Tong,Official,"22.390568003,114.079998478",Tsuen Wan District
1664,18900000,1890,Sheung Tsat Muk Kiu,Official,"22.505062092,114.216595451",North District
1665,18910000,1891,Sheung Tsuen,Official,"22.432648234,114.099278511",Yuen Long District
1666,18920000,1892,Sheung Tsuen,Official,"22.432648234,114.099278511",Yuen Long District
1667,18930000,1893,Sheung Tsuen San Tsuen,Official,"22.432092419,114.101126303",Yuen Long District
1668,18940000,1894,Sheung Tung Au,Official,"22.261704323,113.967719273",Islands District
1669,18950000,1895,Sheung Wai,Official,"22.4720628,114.362120611",Tai Po District
1670,18960000,1896,Sheung Wan,Official,"22.285406981,114.152071896",Central and Western District
1671,18970000,1897,Sheung Wo Che,Official,"22.387169011,114.189583193",Sha Tin District
1672,18980000,1898,Sheung Wo Hang,Official,"22.523623391,114.195070578",North District
1673,18990000,1899,Sheung Wong Yi Au,Official,"22.438747534,114.174076691",Tai Po District
1674,19000000,1900,Sheung Wun Yiu,Official,"22.436317789,114.163226111",Tai Po District
1675,19010000,1901,Sheung Yau Tin Tsuen,Official,"22.439236514,114.03545396",Yuen Long District
1676,19020000,1902,Sheung Yeung,Official,"22.311073689,114.285370905",Sai Kung District
1677,19030000,1903,Sheung Yeung Shan,Official,"22.309261104,114.281467991",Sai Kung District
1678,19040000,1904,Sheung Yiu,Official,"22.392275493,114.321150881",Sai Kung District
1679,19070000,1907,Shing Uk Tsuen,Official,"22.46363009,114.018581752",Yuen Long District
1680,19080000,1908,Shouson Hill,Official,"22.251083278,114.182103314",Southern District
1681,19090000,1909,Shouson Hill,Official,"22.251083278,114.182103314",Southern District
1682,19100000,1910,Shu On Terrace,Official,"22.369994525,114.060334425",Tsuen Wan District
1683,19110000,1911,Shue Long Chau,Official,"22.266784779,114.366962269",Sai Kung District
1684,19120000,1912,Shuen Wan,Official,"22.466829403,114.207120951",Tai Po District
1685,19130000,1913,Shuen Wan Chan Uk,Official,"22.462088289,114.207838896",Tai Po District
1686,19140000,1914,Shuen Wan Chim Uk,Official,"22.464490298,114.208286368",Tai Po District
1687,19150000,1915,Shuen Wan Lei Uk,Official,"22.462946295,114.207236699",Tai Po District
1688,19160000,1916,Shui Cham Tsui,Official,"22.545068701,114.258798948",North District
1689,19170000,1917,Shui Cham Tsui Pai,Official,"22.531698735,114.227150069",North District
1690,19180000,1918,Shui Hang,Official,"22.203274846,114.023433247",Islands District
1691,19190000,1919,Shui Hau,Official,"22.353783474,114.24437651",Sai Kung District
1692,19200000,1920,Shui Hau,Official,"22.353783474,114.24437651",Sai Kung District
1693,19210000,1921,Shui Hau,Official,"22.353783474,114.24437651",Sai Kung District
1694,19220000,1922,Shui Hau Wan,Official,"22.219553789,113.920353576",Islands District
1695,19230000,1923,Shui Kan Shek,Official,"22.452148344,114.099628996",Yuen Long District
1696,19240000,1924,Shui Keng Teng,Official,"22.380501405,114.355638985",Sai Kung District
1697,19250000,1925,Shui Lau Tin,Official,"22.430837184,114.083836614",Yuen Long District
1698,19260000,1926,Shui Lo Cho,Official,"22.232605377,113.85556366",Islands District
1699,19270000,1927,Shui Long Wo,Official,"22.404066641,114.276886855",Tai Po District
1700,19280000,1928,Shui Mei,Official,"22.448188287,114.06144193",Yuen Long District
1701,19290000,1929,Shui Mong Tin,Official,"22.449938084,114.225177518",Tai Po District
1702,19300000,1930,Shui Ngau Tso,Official,"22.53837997,114.172480433",North District
1703,19310000,1931,Shui Pai,Official,"22.212194424,113.986607872",Islands District
1704,19320000,1932,Shui Pin Tsuen,Official,"22.443855291,114.020449965",Yuen Long District
1705,19330000,1933,Shui Pin Wai,Official,"22.444982276,114.018583488",Yuen Long District
1706,19350000,1935,Shui Tau,Official,"22.445551164,114.061113811",Yuen Long District
1707,19360000,1936,Shui Tin Tsuen,Official,"22.448253632,114.020989067",Yuen Long District
1708,19370000,1937,Shui Tsan Tin,Official,"22.42601443,114.082994765",Yuen Long District
1709,19380000,1938,Shui Tseng Wan,Official,"22.251371527,114.004715723",Islands District
1710,19390000,1939,Shui Tsiu Lo Wai,Official,"22.424984145,114.032826386",Yuen Long District
1711,19400000,1940,Shui Tsiu San Tsuen,Official,"22.424998053,114.028241708",Yuen Long District
1712,19410000,1941,Shui Wo,Official,"22.444555476,114.126989653",Tai Po District
1713,19460000,1946,Shun Yeung Fung,Official,"22.486592987,114.223820057",Tai Po District
1714,19470000,1947,Shung Ching San Tsuen,Official,"22.432838023,114.029923567",Yuen Long District
1715,19480000,1948,Shung Him Tong,Official,"22.496909925,114.14773893",North District
1716,19490000,1949,Sik Kong Tsuen,Official,"22.450525691,113.991909418",Yuen Long District
1717,19500000,1950,Sik Kong Wai,Official,"22.448873572,113.992300206",Yuen Long District
1718,19510000,1951,Silver Mine Bay,Official,"22.263559182,114.009823524",Islands District
1719,19520000,1952,Silverstrand,Official,"22.323038176,114.27269414",Sai Kung District
1720,19530000,1953,Sin Kung Tung,Official,"22.215210558,114.030122119",Islands District
1721,19540000,1954,Sin Yan Tseng,Official,"22.201647447,114.026851463",Islands District
1722,19550000,1955,Sing Ping Village,Official,"22.532328128,114.15440969",North District
1723,19560000,1956,Siu A Chau,Official,"22.18287545,113.911693349",Islands District
1724,19570000,1957,Siu A Chau Shan,Official,"22.184838557,113.908286151",Islands District
1725,19580000,1958,Siu A Chau Tsuen,Official,"22.182095282,113.909532507",Islands District
1726,19590000,1959,Siu A Chau Wan,Official,"22.181069163,113.911599773",Islands District
1727,19600000,1960,Siu Chik Sha,Official,"22.299909499,114.274909141",Sai Kung District
1728,19610000,1961,Siu Hang Hau,Official,"22.303726965,114.292391556",Sai Kung District
1729,19620000,1962,Siu Hang San Tsuen,Official,"22.50987698,114.144674665",North District
1730,19630000,1963,Siu Hang Tsuen,Official,"22.414749251,113.971259393",Tuen Mun District
1731,19640000,1964,Siu Hang Tsuen,Official,"22.414749251,113.971259393",Tuen Mun District
1732,19660000,1966,Siu Ho,Official,"22.310103735,113.999212437",Islands District
1733,19680000,1968,Siu Hum Tsuen,Official,"22.487048151,114.078017127",Yuen Long District
1734,19690000,1969,Siu Kau,Official,"22.489387599,114.288609396",Tai Po District
1735,19700000,1970,Siu Kau Yi Chau,Official,"22.288707571,114.059186139",Islands District
1736,19710000,1971,Siu Lam,Official,"22.36886748,114.012581881",Tuen Mun District
1737,19720000,1972,Siu Lam,Official,"22.36886748,114.012581881",Tuen Mun District
1738,19730000,1973,Siu Lam San Tsuen,Official,"22.364735304,113.999081403",Tuen Mun District
1739,19740000,1974,Siu Lang Shui,Official,"22.369996636,113.933885647",Tuen Mun District
1740,19750000,1975,Siu Lek Yuen,Official,"22.38181538,114.212569413",Sha Tin District
1741,19770000,1977,Siu Ma Shan,Official,"22.270776434,114.206971844",Wan Chai District
1742,19780000,1978,Siu Nim Chau,Official,"22.538417761,114.267398284",North District
1743,19790000,1979,Siu Om Shan,Official,"22.438111053,114.139260994",Tai Po District
1744,19810000,1981,Siu Sai Wan,Official,"22.265507553,114.248564241",Eastern District
1745,19830000,1983,Siu Sau,Official,"22.369285724,113.998211491",Tuen Mun District
1746,19840000,1984,Siu Sau Village,Official,"22.369749288,114.000958666",Tuen Mun District
